Customer_ID,Gender,Age,Under_30,Senior_Citizen,Married,Dependents,Number_of_Dependents,Country,State,City,Zip_Code,Latitude,Longitude,Population,Quarter,Referred_a_friend,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Satisfaction_Score,Customer_Status,Churn_Label,Churn_Score,CLTV,Churn_Category,Churn_Reason
4572-DVCGN,Female,40,No,No,No,No,0,United States,California,San Diego,92122,32.85723114,-117.2097702,34902,3,No,0,10,None,Yes,27.10000038,No,Fiber Optic,11,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,80.25,846,0,0,271,1117,3,Churned,Yes,85,3598,Competitor,Competitor made better offer
4573-JKNAE,Male,44,No,No,No,Yes,3,United States,California,Los Angeles,90032,34.07881927,-118.1775742,46960,3,No,0,12,Offer D,Yes,17.22999954,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.35000038,212.3000031,0,0,206.7599945,419.0599976,5,Stayed,No,74,2558,Others,Others
4576-CSAJH,Male,22,Yes,No,No,No,0,United States,California,San Diego,92121,32.89861298,-117.2029343,4258,3,No,0,22,None,Yes,33.52999878,No,DSL,59,No,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,55.15000153,1193.050049,0,0,737.6599731,1930.709961,3,Churned,Yes,90,5866,Competitor,Competitor made better offer
4578-PHJYZ,Male,45,No,No,Yes,Yes,2,United States,California,Orland,95963,39.74803543,-122.3021698,13706,3,Yes,9,52,None,Yes,5.510000229,No,Cable,19,No,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,68.75,3482.850098,16.86000061,0,286.519989,3752.51001,3,Stayed,No,51,4172,Others,Others
4580-TMHJU,Female,57,No,No,Yes,No,0,United States,California,Avenal,93204,35.9169426,-120.129921,14697,3,Yes,3,43,None,Yes,37.25,No,DSL,20,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,56.15000153,2499.300049,0,0,1601.75,4101.049805,2,Churned,Yes,65,2152,Other,Don't know
4581-LNWUM,Female,47,No,No,No,No,0,United States,California,San Pablo,94806,37.98027039,-122.3426361,55720,3,No,0,13,Offer D,No,0,No,DSL,27,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,49.15000153,649.4000244,0,0,0,649.4000244,3,Stayed,No,78,3000,Others,Others
4581-SSPWD,Female,63,No,No,No,No,0,United States,California,Mountain View,94040,37.38066101,-122.0860214,32143,3,No,0,3,Offer E,Yes,5.199999809,Yes,Fiber Optic,23,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,75.80000305,246.3000031,0,10,15.60000038,271.8999939,1,Churned,Yes,93,5475,Competitor,Competitor had better devices
4583-PARNH,Male,66,No,Yes,Yes,No,0,United States,California,Kerman,93630,36.72741699,-120.1235275,14062,3,Yes,1,16,None,Yes,15.43999958,No,Fiber Optic,20,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,91.55000305,1540.050049,0,0,247.0399933,1787.089966,5,Stayed,No,46,4045,Others,Others
4584-LBNMK,Male,79,No,Yes,Yes,No,0,United States,California,Portola,96122,39.78675461,-120.4456253,4236,3,Yes,5,45,None,Yes,44.90999985,Yes,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,24.70000076,1174.349976,0,0,2020.949951,3195.300049,4,Stayed,No,61,5644,Others,Others
4585-HETAI,Female,25,Yes,No,Yes,No,0,United States,California,Huntington Park,90255,33.97803116,-118.2171402,78114,3,Yes,5,4,None,Yes,48.47999954,No,Fiber Optic,58,No,No,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,73.75,325.4500122,0,0,193.9199982,519.3699951,1,Churned,Yes,83,5026,Dissatisfaction,Service dissatisfaction
4587-NUKOX,Female,60,No,No,No,No,0,United States,California,Walnut,91789,34.01835251,-117.8549194,45118,3,No,0,3,Offer E,Yes,32.43000031,No,Fiber Optic,2,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.09999847,246.5,0,0,97.29000092,343.7900085,1,Churned,Yes,74,5339,Attitude,Attitude of support person
4587-VVTOX,Female,23,Yes,No,Yes,No,0,United States,California,Frazier Park,93222,34.90790939,-119.2342834,1526,3,Yes,1,6,Offer E,Yes,27.44000053,Yes,Fiber Optic,58,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.3000031,545.2000122,0,0,164.6399994,709.8400269,1,Churned,Yes,90,4163,Competitor,Competitor offered more data
4588-YBNIB,Female,24,Yes,No,No,No,0,United States,California,Fremont,94539,37.5167923,-121.8991165,46917,3,No,0,1,Offer E,Yes,5.360000134,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.60000038,19.60000038,0,0,5.360000134,24.95999908,2,Churned,Yes,91,4205,Price,Price too high
4589-IUAJB,Male,36,No,No,Yes,No,0,United States,California,Garden Grove,92843,33.76401901,-117.9315033,43491,3,Yes,1,70,Offer A,Yes,28.54000092,Yes,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.25,1724.150024,0,0,1997.800049,3721.949951,4,Stayed,No,75,4118,Others,Others
4592-IWTJI,Female,46,No,No,Yes,Yes,2,United States,California,Homewood,96141,39.11701965,-120.212532,858,3,Yes,1,3,Offer E,No,0,No,Cable,15,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,29.70000076,91.69999695,0,0,0,91.69999695,1,Churned,Yes,84,2613,Attitude,Attitude of support person
4597-ELFTS,Male,57,No,No,No,No,0,United States,California,Glendale,91206,34.16251373,-118.2038727,31297,3,No,0,56,None,Yes,2.579999924,Yes,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,24.89999962,1334,0,0,144.4799957,1478.47998,3,Churned,Yes,92,5327,Attitude,Attitude of support person
4597-NUCQV,Male,65,No,Yes,No,No,0,United States,California,Oakland,94601,37.77652359,-122.2192688,54876,3,No,0,24,None,Yes,28.97999954,Yes,Fiber Optic,30,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.25,2440.149902,0,0,695.5200195,3135.669922,3,Churned,Yes,87,4287,Attitude,Attitude of support person
4598-XLKNJ,Female,78,No,Yes,Yes,Yes,1,United States,California,Inglewood,90303,33.93629074,-118.3326416,27778,3,Yes,1,25,Offer C,Yes,19.76000023,No,Fiber Optic,12,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.5,2514.5,13.43000031,0,494,2995.070068,2,Churned,Yes,88,5337,Dissatisfaction,Limited range of services
4598-ZADCK,Female,34,No,No,No,No,0,United States,California,Hopland,95449,38.93706131,-123.1181107,1373,3,No,0,53,None,No,0,No,DSL,25,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,53.59999847,2879.199951,0,0,0,2879.199951,3,Stayed,No,28,5183,Others,Others
4603-JANFB,Male,51,No,No,No,No,0,United States,California,Glencoe,95232,38.35846329,-120.5793076,21,3,No,0,1,Offer E,Yes,12.13000011,No,Fiber Optic,19,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.84999847,69.84999847,0,0,12.13000011,81.98000336,1,Churned,Yes,90,4548,Competitor,Competitor had better devices
4607-CHPCA,Male,63,No,No,Yes,No,0,United States,California,San Martin,95046,37.08469772,-121.6064148,5671,3,Yes,1,25,None,Yes,35.27000046,No,Fiber Optic,4,No,No,No,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,90.40000153,2178.600098,0,140,881.75,3200.350098,3,Churned,Yes,91,5801,Competitor,Competitor made better offer
4608-LCIMN,Male,45,No,No,Yes,Yes,3,United States,California,Pismo Beach,93449,35.16566849,-120.6558456,8564,3,Yes,1,8,None,Yes,30.77000046,No,DSL,75,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.65000153,369.1499939,0,0,246.1600037,615.3099976,3,Stayed,No,63,5724,Others,Others
4609-KNNWG,Female,36,No,No,Yes,Yes,3,United States,California,Dunnigan,95937,38.93142319,-121.9460831,19,3,Yes,1,27,None,Yes,2.400000095,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.89999962,550.0999756,0,0,64.80000305,614.9000244,5,Stayed,No,49,4870,Others,Others
4611-ANLQC,Female,31,No,No,Yes,No,0,United States,California,Castro Valley,94552,37.72272873,-122.0215683,13212,3,Yes,7,60,Offer B,No,0,No,Cable,4,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,50.04999924,2911.5,0,0,0,2911.5,3,Stayed,No,65,5493,Others,Others
4612-SSVHJ,Female,74,No,Yes,No,No,0,United States,California,Yermo,92398,35.01329803,-116.8340912,1195,3,No,0,20,Offer D,Yes,23.18000031,No,Fiber Optic,21,No,No,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,81.44999695,1671.599976,0,0,463.6000061,2135.199951,5,Stayed,No,27,2416,Others,Others
4612-THJBS,Female,68,No,Yes,No,No,0,United States,California,Terra Bella,93270,35.93906784,-119.043663,5868,3,No,0,56,None,Yes,34.58000183,Yes,Fiber Optic,4,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,104.75,5510.649902,0,0,1936.47998,7447.129883,3,Churned,Yes,93,5605,Attitude,Attitude of service provider
4614-NUVZD,Female,53,No,No,No,No,0,United States,California,Anaheim,92807,33.84873199,-117.7883606,36301,3,No,0,1,None,Yes,22.86000061,No,Fiber Optic,24,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,81.09999847,81.09999847,0,0,22.86000061,103.9599991,3,Churned,Yes,85,2075,Competitor,Competitor offered more data
4615-PIVVU,Female,33,No,No,No,No,0,United States,California,Ludlow,92338,34.70276642,-116.0933762,23,3,No,0,42,None,Yes,34.75999832,No,Cable,20,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,66.5,2762.75,0,0,1459.920044,4222.669922,5,Stayed,No,62,4668,Others,Others
4616-EWBNJ,Female,23,Yes,No,No,No,0,United States,California,Los Angeles,90042,34.11571884,-118.1927567,64672,3,No,0,16,Offer D,Yes,47.25,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.10000038,318.6000061,0,0,756,1074.599976,3,Stayed,No,22,4545,Others,Others
4616-ULAOA,Female,33,No,No,Yes,Yes,2,United States,California,Escondido,92029,33.07983398,-117.1342773,17944,3,Yes,1,65,Offer B,Yes,45.20999908,Yes,Fiber Optic,19,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,110.8000031,7245.899902,0,0,2938.649902,10184.5498,3,Stayed,No,23,6332,Others,Others
4619-EVPHY,Female,65,No,Yes,Yes,No,0,United States,California,Lamont,93241,35.24503326,-118.9055557,15364,3,Yes,2,20,None,Yes,38.84999847,No,Fiber Optic,2,No,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,91,1859.5,0,0,777,2636.5,5,Stayed,No,57,3748,Others,Others
4622-YNKIJ,Male,59,No,No,No,No,0,United States,California,Norwalk,90650,33.9059639,-118.0826263,103214,3,No,0,33,Offer C,Yes,47.63999939,No,Fiber Optic,18,Yes,No,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,88.94999695,3027.649902,0,0,1572.119995,4599.77002,3,Stayed,No,32,5087,Others,Others
4623-ZKHLY,Male,43,No,No,Yes,No,0,United States,California,Ontario,91762,34.05725479,-117.6676788,54254,3,Yes,1,22,Offer D,Yes,20.78000069,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.45000076,471.5499878,0,0,457.1600037,928.710022,4,Stayed,No,28,3727,Others,Others
4625-EWPTF,Male,55,No,No,No,No,0,United States,California,Pasadena,91104,34.16538239,-118.1237488,38460,3,No,0,8,Offer E,No,0,No,Cable,4,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,30.45000076,226.4499969,0,0,0,226.4499969,1,Churned,Yes,94,4549,Competitor,Competitor had better devices
4625-LAMOB,Male,36,No,No,No,No,0,United States,California,Fresno,93705,36.78723907,-119.8278122,35451,3,No,0,44,None,Yes,1.399999976,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.39999962,905.5499878,0,0,61.59999847,967.1500244,5,Stayed,No,55,2404,Others,Others
4625-XMOYM,Female,37,No,No,Yes,Yes,1,United States,California,Annapolis,95412,38.73105621,-123.3165512,747,3,Yes,8,72,None,Yes,2.569999933,Yes,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,26.25,1988.050049,0,0,185.0399933,2173.090088,4,Stayed,No,36,5098,Others,Others
4626-GYCZP,Male,60,No,No,No,No,0,United States,California,Eureka,95503,40.73743057,-124.1088943,23570,3,No,0,7,None,Yes,15.51000023,Yes,Fiber Optic,23,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.84999847,635.5999756,0,0,108.5699997,744.1699829,1,Churned,Yes,79,3506,Competitor,Competitor had better devices
4626-OZDTJ,Female,35,No,No,Yes,No,0,United States,California,Wildomar,92595,33.61710739,-117.2533493,19368,3,Yes,10,51,Offer B,Yes,25.45000076,Yes,DSL,4,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,78.65000153,3950.850098,0,0,1297.949951,5248.799805,5,Stayed,No,80,5408,Others,Others
4627-MIHJH,Female,72,No,Yes,No,No,0,United States,California,Stockton,95210,38.03321838,-121.2974319,40611,3,No,0,69,None,Yes,23.39999962,Yes,Fiber Optic,27,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,110.25,7467.549805,0,0,1614.599976,9082.150391,3,Stayed,No,69,4948,Others,Others
4628-CTTLA,Male,23,Yes,No,No,No,0,United States,California,Sanger,93657,36.81962967,-119.4404144,28991,3,No,0,57,Offer B,No,0,No,DSL,59,No,Yes,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,39.29999924,2111.449951,0,80,0,2191.449951,1,Churned,Yes,66,4917,Dissatisfaction,Lack of self-service on Website
4628-WQCQQ,Male,37,No,No,No,No,0,United States,California,Whittier,90603,33.94531631,-117.9920654,19109,3,No,0,35,None,Yes,25.51000023,No,Fiber Optic,16,No,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,85.15000153,3030.600098,0,0,892.8499756,3923.449951,1,Churned,Yes,81,5928,Competitor,Competitor had better devices
4629-NRXKX,Female,47,No,No,Yes,No,0,United States,California,El Monte,91731,34.07993317,-118.0466919,30211,3,Yes,1,2,None,Yes,46.22999954,No,Fiber Optic,21,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.40000153,147.1499939,0,0,92.45999908,239.6100006,1,Churned,Yes,75,5687,Dissatisfaction,Network reliability
4631-OACRM,Male,78,No,Yes,No,No,0,United States,California,Lake Forest,92630,33.64484787,-117.6842575,59176,3,No,0,15,None,Yes,17.22999954,No,Fiber Optic,12,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.40000153,1156.099976,0,0,258.4500122,1414.550049,1,Churned,Yes,74,3621,Competitor,Competitor offered higher download speeds
4632-PAOYU,Male,37,No,No,Yes,Yes,1,United States,California,Anaheim,92808,33.85045242,-117.7266693,19629,3,Yes,1,22,Offer D,Yes,37.40000153,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.95000076,433.5,0,0,822.7999878,1256.300049,3,Stayed,No,61,2233,Others,Others
4632-XJMEX,Male,20,Yes,No,No,Yes,2,United States,California,Fresno,93650,36.84165573,-119.7971115,3258,3,No,0,53,Offer B,Yes,47.81000137,No,Cable,59,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Credit Card,62.84999847,3419.5,0,0,2533.929932,5953.430176,4,Stayed,No,24,6281,Others,Others
4633-MKHYU,Female,23,Yes,No,No,No,0,United States,California,San Diego,92109,32.78783417,-117.2323761,46086,3,No,0,9,Offer E,Yes,35.45000076,No,Fiber Optic,52,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,88.40000153,788.5999756,0,0,319.0499878,1107.650024,5,Stayed,No,32,2952,Others,Others
4635-EJYPD,Male,39,No,No,Yes,Yes,1,United States,California,Tomales,94971,38.24076843,-122.9010391,384,3,Yes,2,32,None,Yes,35.38999939,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,18.95000076,613.9500122,0,0,1132.47998,1746.430054,4,Stayed,No,49,4735,Others,Others
4636-JGAAI,Male,28,Yes,No,Yes,No,0,United States,California,San Jose,95120,37.18614197,-121.8435516,37090,3,Yes,10,34,None,Yes,13.97000027,Yes,Fiber Optic,48,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,88.84999847,3000.25,0,0,474.980011,3475.22998,3,Stayed,No,70,4014,Others,Others
4636-OLWOE,Male,20,Yes,No,No,Yes,2,United States,California,Fortuna,95540,40.58499146,-124.1215057,12241,3,No,0,54,Offer B,Yes,4.159999847,No,Cable,59,No,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,61,3283.050049,0,0,224.6399994,3507.689941,4,Stayed,No,56,5594,Others,Others
4636-QRJKY,Female,64,No,No,Yes,No,0,United States,California,Idyllwild,92549,33.75503922,-116.7417984,3588,3,Yes,1,6,None,Yes,36.11999893,Yes,Fiber Optic,23,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.5,502.8500061,0,0,216.7200012,719.5700073,3,Churned,Yes,91,5032,Price,Price too high
4636-TVXVG,Male,28,Yes,No,Yes,Yes,2,United States,California,Woodacre,94973,38.0058403,-122.6381531,1449,3,Yes,9,62,None,Yes,47.95999908,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.95000076,1244.800049,0,0,2973.52002,4218.319824,4,Stayed,No,32,4803,Others,Others
4640-UHDOS,Female,60,No,No,Yes,No,0,United States,California,Phelan,92371,34.44112396,-117.5378876,12463,3,Yes,3,13,Offer D,Yes,19.04999924,No,DSL,27,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,55.95000076,734.3499756,0,0,247.6499939,982,1,Churned,Yes,91,4498,Competitor,Competitor had better devices
4641-FROLU,Female,49,No,No,Yes,Yes,1,United States,California,La Honda,94020,37.28567886,-122.2241669,1622,3,Yes,8,30,Offer C,Yes,11.60000038,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.29999924,602.9000244,0,0,348,950.9000244,4,Stayed,No,30,4453,Others,Others
4644-OBGFZ,Male,43,No,No,Yes,Yes,3,United States,California,San Francisco,94115,37.78602982,-122.4373016,33122,3,Yes,5,55,None,Yes,36.22999954,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.5,1026.349976,0,0,1992.650024,3019,4,Stayed,No,64,5067,Others,Others
4644-PIZRT,Male,36,No,No,Yes,Yes,3,United States,California,Long Barn,95335,38.10912323,-120.078598,683,3,Yes,5,17,None,Yes,33.24000168,Yes,DSL,76,Yes,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,70.34999847,1201.650024,0,0,565.0800171,1766.72998,3,Stayed,No,35,2704,Others,Others
4646-QZXTF,Female,38,No,No,Yes,No,0,United States,California,San Juan Bautista,95045,36.81056976,-121.5030212,3402,3,Yes,4,7,None,Yes,12.15999985,No,DSL,9,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,81.25,580.0999756,47.36000061,0,85.12000275,617.8599854,3,Stayed,No,57,5928,Others,Others
4647-MUZON,Female,56,No,No,Yes,No,0,United States,California,Port Hueneme,93041,34.11012268,-119.100975,25634,3,Yes,9,18,Offer D,Yes,29.60000038,No,Fiber Optic,7,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,95.94999695,1745.5,6.71999979,0,532.7999878,2271.580078,3,Stayed,No,20,5009,Others,Others
4647-XXZAM,Female,41,No,No,Yes,Yes,1,United States,California,Los Angeles,90037,34.00264359,-118.2875977,56709,3,Yes,1,6,None,Yes,29.40999985,No,DSL,29,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.5,285.2000122,0,0,176.4600067,461.6600037,4,Stayed,No,51,5450,Others,Others
4648-YPBTM,Male,35,No,No,No,No,0,United States,California,Arcadia,91007,34.12828445,-118.0477295,30933,3,No,0,53,None,Yes,6.539999962,Yes,DSL,4,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,73.90000153,3958.25,0,0,346.6199951,4304.870117,4,Stayed,No,55,5644,Others,Others
4652-NNHNY,Male,32,No,No,Yes,No,0,United States,California,Fellows,93224,35.21573257,-119.5701294,626,3,Yes,1,16,None,Yes,17.95999908,Yes,Fiber Optic,30,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.84999847,1284.199951,0,0,287.3599854,1571.560059,1,Churned,Yes,77,3226,Other,Don't know
4652-ODEVH,Male,43,No,No,Yes,Yes,3,United States,California,Dutch Flat,95714,39.19721603,-120.836792,350,3,Yes,10,45,None,Yes,47.31000137,Yes,None,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,24.45000076,1088.25,0,0,2128.949951,3217.199951,5,Stayed,No,57,3586,Others,Others
4654-DLAMQ,Female,69,No,Yes,Yes,No,0,United States,California,Warner Springs,92086,33.32370377,-116.6269073,1205,3,Yes,9,64,None,Yes,3.75999999,No,Fiber Optic,11,Yes,Yes,Yes,No,No,Yes,No,Yes,One Year,No,Bank Withdrawal,97,6430.899902,0,0,240.6399994,6671.540039,3,Stayed,No,68,4053,Others,Others
4654-GGUII,Female,28,Yes,No,No,No,0,United States,California,Smartville,95977,39.17659378,-121.2916946,963,3,No,0,18,None,No,0,No,DSL,48,Yes,Yes,No,Yes,No,No,No,No,One Year,Yes,Credit Card,40.20000076,711.9500122,0,90,0,801.9500122,4,Stayed,No,48,4624,Others,Others
4654-ULTTN,Male,34,No,No,Yes,No,0,United States,California,Fillmore,93015,34.40816116,-118.8651123,16013,3,Yes,9,70,Offer A,Yes,8.279999733,Yes,DSL,5,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,74.80000305,5315.799805,0,0,579.5999756,5895.399902,3,Stayed,No,60,6447,Others,Others
4656-CAURT,Male,57,No,No,No,No,0,United States,California,Phillipsville,95559,40.18409348,-123.7454834,163,3,No,0,69,None,Yes,22.23999977,Yes,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,23.95000076,1713.099976,0,0,1534.560059,3247.659912,3,Stayed,No,31,6059,Others,Others
4657-FWVFY,Female,51,No,No,Yes,Yes,2,United States,California,Kings Beach,96143,39.24665451,-120.029274,4806,3,Yes,4,40,None,Yes,29.42000008,Yes,Fiber Optic,23,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,96.34999847,3915.399902,0,0,1176.800049,5092.200195,5,Stayed,No,52,2004,Others,Others
4658-HCOHW,Female,52,No,No,Yes,No,0,United States,California,Redwood Valley,95470,39.29806519,-123.2521133,5995,3,Yes,1,21,None,Yes,16.67000008,No,Fiber Optic,3,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,102.8000031,2110.149902,0,0,350.0700073,2460.219971,1,Churned,Yes,91,3123,Competitor,Competitor had better devices
4659-NZRUF,Female,64,No,No,No,No,0,United States,California,Oakland,94609,37.83433914,-122.2643738,21097,3,No,0,19,Offer D,Yes,32.86999893,Yes,Fiber Optic,17,Yes,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,95.15000153,1789.25,0,120,624.5300293,2533.780029,3,Churned,Yes,78,5830,Price,Long distance charges
4660-IRIBM,Male,32,No,No,Yes,Yes,1,United States,California,Crows Landing,95313,37.43566513,-121.049057,1508,3,Yes,1,18,Offer D,Yes,24.15999985,No,Fiber Optic,19,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,87.90000153,1500.5,0,0,434.8800049,1935.380005,4,Stayed,No,33,5192,Others,Others
4662-EKDPQ,Male,44,No,No,No,No,0,United States,California,San Diego,92121,32.89861298,-117.2029343,4258,3,No,0,2,None,Yes,37.29000092,Yes,Cable,20,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,62.04999924,118.3000031,0,0,74.58000183,192.8800049,1,Churned,Yes,90,5344,Competitor,Competitor made better offer
4664-NJCMS,Female,52,No,No,Yes,No,0,United States,California,San Francisco,94133,37.80207062,-122.4110031,26831,3,Yes,7,33,Offer C,No,0,No,DSL,7,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,59.54999924,2016.300049,0,0,0,2016.300049,3,Stayed,No,68,5980,Others,Others
4667-OHGKG,Male,61,No,No,No,No,0,United States,California,Summerland,93067,34.42099762,-119.6013718,576,3,No,0,1,None,Yes,49.20000076,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.29999924,19.29999924,0,0,49.20000076,68.5,3,Churned,Yes,91,4266,Dissatisfaction,Service dissatisfaction
4667-QONEA,Female,72,No,Yes,Yes,No,0,United States,California,Los Angeles,90064,34.03725052,-118.4235764,24505,3,Yes,9,60,Offer B,Yes,48.90000153,No,Cable,16,Yes,Yes,Yes,Yes,No,Yes,No,Yes,One Year,Yes,Credit Card,74.84999847,4456.350098,0,0,2934,7390.350098,3,Stayed,No,59,5153,Others,Others
4670-TABXH,Male,53,No,No,Yes,No,0,United States,California,Hawthorne,90250,33.91477585,-118.3480835,93315,3,Yes,6,72,None,Yes,22.95000076,Yes,Fiber Optic,17,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,109.75,7758.899902,0,0,1652.400024,9411.299805,3,Stayed,No,71,5791,Others,Others
